dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.561724,2.993488,0.060214,0.144644,0.189638,0.057265,0.044377
0.020000,4.564690,2.993622,0.063183,0.148467,0.191139,0.075026,0.046169
0.020000,4.567733,2.993765,0.066229,0.152317,0.192503,0.068212,0.047971
0.020000,4.570853,2.993918,0.069353,0.156194,0.193860,0.067843,0.049782
0.020000,4.574051,2.994080,0.072555,0.160100,0.195277,0.070866,0.051600
0.020000,4.577327,2.994253,0.075836,0.164035,0.196768,0.074520,0.053422
0.020000,4.580682,2.994435,0.079196,0.168000,0.198234,0.073326,0.055247
0.020000,4.584117,2.994628,0.082636,0.171994,0.199727,0.074639,0.057072
0.020000,4.587631,2.994832,0.086156,0.176019,0.201246,0.075922,0.058895
0.020000,4.591226,2.995047,0.089758,0.180074,0.202734,0.074416,0.060714
0.020000,4.594902,2.995274,0.093441,0.184160,0.204312,0.078925,0.062527
0.020000,4.598660,2.995513,0.097206,0.188279,0.205926,0.080700,0.064332
0.020000,4.602501,2.995764,0.101055,0.192429,0.207524,0.079870,0.066127
0.020000,4.606424,2.996027,0.104987,0.196610,0.209032,0.075397,0.067909
0.020000,4.610431,2.996303,0.109004,0.200826,0.210822,0.089517,0.069675
0.020000,4.614522,2.996592,0.113105,0.205072,0.212313,0.074574,0.071425
0.020000,4.618698,2.996895,0.117292,0.209355,0.214135,0.091096,0.073154
0.020000,4.622960,2.997211,0.121566,0.213669,0.215712,0.078827,0.074861
0.020000,4.627308,2.997541,0.125926,0.218019,0.217470,0.087881,0.076544
0.020000,4.631743,2.997885,0.130374,0.222403,0.219218,0.087430,0.078200
0.020000,4.636265,2.998243,0.134910,0.226822,0.220952,0.086671,0.079827
0.020000,4.640876,2.998615,0.139536,0.231276,0.222709,0.087878,0.081422
0.020000,4.645575,2.999002,0.144251,0.235766,0.224488,0.088921,0.082982
0.020000,4.650364,2.999404,0.149057,0.240292,0.226302,0.090733,0.084505
0.020000,4.655243,2.999821,0.153954,0.244854,0.228122,0.090986,0.085989
0.020000,4.660214,3.000253,0.158943,0.249454,0.229978,0.092786,0.087431
0.020000,4.665276,3.000701,0.164025,0.254091,0.231854,0.093806,0.088828
0.020000,4.670430,3.001163,0.169200,0.258766,0.233753,0.094978,0.090178
0.020000,4.675678,3.001641,0.174470,0.263480,0.235670,0.095821,0.091477
0.020000,4.681020,3.002135,0.179835,0.268230,0.237534,0.093224,0.092724
0.020000,4.686457,3.002644,0.185295,0.273022,0.239587,0.102643,0.093916
0.020000,4.691989,3.003168,0.190852,0.277852,0.241505,0.095895,0.095049
0.020000,4.697618,3.003708,0.196507,0.282723,0.243566,0.103041,0.096121
0.020000,4.703343,3.004263,0.202259,0.287634,0.245544,0.098905,0.097129
0.020000,4.709167,3.004833,0.208111,0.292588,0.247666,0.106092,0.098070
0.020000,4.715090,3.005418,0.214063,0.297582,0.249736,0.103518,0.098942
0.020000,4.721113,3.006019,0.220115,0.302619,0.251839,0.105133,0.099740
0.020000,4.727236,3.006634,0.226269,0.307700,0.254025,0.109318,0.100463
0.020000,4.733461,3.007263,0.232525,0.312824,0.256211,0.109299,0.101107
0.020000,4.739788,3.007907,0.238885,0.317993,0.258435,0.111217,0.101669
0.020000,4.746218,3.008565,0.245349,0.323207,0.260699,0.113185,0.102146
0.020000,4.752753,3.009236,0.251919,0.328467,0.263003,0.115206,0.102534
0.020000,4.759394,3.009920,0.258594,0.333774,0.265349,0.117283,0.102831
0.020000,4.766140,3.010617,0.265377,0.339128,0.267736,0.119370,0.103032
0.020000,4.772994,3.011326,0.272267,0.344532,0.270168,0.121590,0.103135
0.020000,4.779957,3.012047,0.279267,0.349985,0.272658,0.124494,0.103136
0.020000,4.787029,3.012779,0.286377,0.355489,0.275188,0.126488,0.103032
0.020000,4.794212,3.013521,0.293598,0.361044,0.277783,0.129780,0.102818
0.020000,4.801506,3.014272,0.300931,0.366653,0.280413,0.131503,0.102492
0.020000,4.808913,3.015032,0.308377,0.372315,0.283139,0.136286,0.102049
0.020000,4.816435,3.015800,0.315938,0.378033,0.285887,0.137373,0.101485
0.020000,4.824072,3.016576,0.323614,0.383807,0.288713,0.141318,0.100797
0.020000,4.831825,3.017357,0.331407,0.389640,0.291648,0.146776,0.099980
0.020000,4.839697,3.018143,0.339317,0.395532,0.294595,0.147344,0.099030
0.020000,4.847688,3.018932,0.347347,0.401485,0.297644,0.152434,0.097944
0.020000,4.855799,3.019724,0.355497,0.407501,0.300774,0.156503,0.096716
0.020000,4.864033,3.020517,0.363769,0.413580,0.303986,0.160579,0.095342
0.020000,4.872390,3.021310,0.372163,0.419726,0.307281,0.164771,0.093817
0.020000,4.880872,3.022101,0.380682,0.425939,0.310663,0.169080,0.092137
0.020000,4.889480,3.022889,0.389326,0.432222,0.314133,0.173507,0.090297
0.020000,4.898217,3.023671,0.398098,0.438578,0.317788,0.182777,0.088291
0.020000,4.907083,3.024446,0.406998,0.445005,0.321384,0.179794,0.086116
0.020000,4.916080,3.025213,0.416028,0.451508,0.325157,0.188652,0.083764
0.020000,4.925211,3.025968,0.425190,0.458092,0.329164,0.200336,0.081231
0.020000,4.934477,3.026709,0.434485,0.464752,0.333025,0.193038,0.078512
0.020000,4.943879,3.027435,0.443915,0.471498,0.337287,0.213123,0.075600
0.020000,4.953419,3.028143,0.453482,0.478327,0.341443,0.207810,0.072489
0.020000,4.963099,3.028830,0.463187,0.485243,0.345796,0.217628,0.069174
0.020000,4.972922,3.029494,0.473032,0.492249,0.350334,0.226886,0.065647
0.020000,4.982889,3.030130,0.483018,0.499349,0.354979,0.232275,0.061904
0.020000,4.993001,3.030737,0.493149,0.506542,0.359672,0.234635,0.057936
0.020000,5.003262,3.031311,0.503426,0.513833,0.364553,0.244041,0.053737
0.020000,5.013673,3.031848,0.513850,0.521225,0.369557,0.250213,0.049300
0.020000,5.024235,3.032344,0.524425,0.528719,0.374726,0.258436,0.044618
0.020000,5.034952,3.032796,0.535151,0.536320,0.380030,0.265218,0.039683
0.020000,5.045825,3.033200,0.546032,0.544026,0.385341,0.265522,0.034488
0.020000,5.056856,3.033551,0.557069,0.551843,0.390816,0.273773,0.029026
0.020000,5.068048,3.033844,0.568264,0.559776,0.396680,0.293180,0.023287
0.020000,5.079402,3.034074,0.579621,0.567819,0.402143,0.273148,0.017264
0.020000,5.090921,3.034237,0.591140,0.575985,0.408270,0.306394,0.010950
0.020000,5.102606,3.034326,0.602826,0.584264,0.413988,0.285872,0.004335
0.020000,5.114459,3.034337,0.614679,0.592666,0.420094,0.305319,6.280596
0.020000,5.126483,3.034262,0.626703,0.601192,0.426281,0.309340,6.273354
0.020000,5.138630,3.034097,0.638851,0.607401,0.310439,-5.792109,6.265817
0.020000,5.150851,3.033838,0.651075,0.611234,0.191646,-5.939624,6.258011
0.020000,5.163148,3.033478,0.663377,0.615095,0.193078,0.071598,6.249934
0.020000,5.175519,3.033015,0.675757,0.618983,0.194381,0.065143,6.241585
0.020000,5.187964,3.032444,0.688215,0.622893,0.195534,0.057614,6.232960
0.020000,5.200482,3.031759,0.700751,0.626824,0.196513,0.048954,6.224060
0.020000,5.213071,3.030956,0.713367,0.630770,0.197322,0.040494,6.214883
0.020000,5.225732,3.030030,0.726061,0.634728,0.197869,0.027325,6.205428
0.020000,5.238462,3.028976,0.738835,0.638691,0.198159,0.014503,6.195696
0.020000,5.251261,3.027789,0.751688,0.642655,0.198199,0.001994,6.185685
0.020000,5.264125,3.026464,0.764620,0.646614,0.197938,-0.013025,6.175396
0.020000,5.277053,3.024996,0.777632,0.650561,0.197350,-0.029408,6.164830
0.020000,5.290043,3.023381,0.790721,0.654489,0.196407,-0.047160,6.153988
0.020000,5.303091,3.021612,0.803889,0.658390,0.195082,-0.066273,6.142873
0.020000,5.316195,3.019685,0.817134,0.662257,0.193347,-0.086719,6.131486
0.020000,5.329352,3.017595,0.830456,0.666081,0.191178,-0.108454,6.119831
0.020000,5.342558,3.015338,0.843853,0.669852,0.188550,-0.131414,6.107911
0.020000,5.355808,3.012908,0.857324,0.673561,0.185440,-0.155513,6.095731
0.020000,5.369099,3.010302,0.870868,0.677197,0.181827,-0.180641,6.083296
0.020000,5.382425,3.007514,0.884483,0.680751,0.177693,-0.206666,6.070612
0.020000,5.395783,3.004541,0.898167,0.684211,0.173025,-0.233430,6.057684
0.020000,5.409165,3.001378,0.911919,0.687568,0.167810,-0.260749,6.044521
0.020000,5.422568,2.998022,0.925735,0.690809,0.162042,-0.288417,6.031131
0.020000,5.435984,2.994470,0.939613,0.693923,0.155717,-0.316204,6.017522
0.020000,5.449407,2.990718,0.953551,0.696900,0.148840,-0.343858,6.003704
0.020000,5.462831,2.986763,0.967546,0.699728,0.141418,-0.371110,5.989687
0.020000,5.476250,2.982604,0.981594,0.702397,0.133465,-0.397671,5.975483
0.020000,5.489654,2.978238,0.995692,0.704897,0.125000,-0.423246,5.961104
0.020000,5.503038,2.973663,1.009836,0.707218,0.116049,-0.447529,5.946562
0.020000,5.516394,2.968879,1.024023,0.709348,0.106502,-0.477374,5.931871
0.020000,5.529715,2.963885,1.038249,0.711283,0.096758,-0.487201,5.917043
0.020000,5.542991,2.958680,1.052509,0.713015,0.086557,-0.510030,5.902094
0.020000,5.556216,2.953265,1.066800,0.714535,0.076027,-0.526493,5.887039
0.020000,5.569382,2.947641,1.081117,0.715840,0.065228,-0.539978,5.871892
0.020000,5.582481,2.941809,1.095455,0.716924,0.054217,-0.550513,5.856668
0.020000,5.595505,2.935770,1.109811,0.717775,0.042534,-0.584192,5.841385
0.020000,5.608446,2.929528,1.124179,0.718407,0.031595,-0.546941,5.826058
0.020000,5.621297,2.923083,1.138555,0.718814,0.020372,-0.561117,5.810702
0.020000,5.634050,2.916441,1.152935,0.718988,0.008674,-0.584917,5.795334
0.020000,5.646700,2.909604,1.167313,0.718934,-0.002687,-0.568031,5.779970
0.020000,5.659238,2.902576,1.181687,0.718671,-0.013132,-0.522260,5.764624
0.020000,5.671658,2.895362,1.196050,0.718166,-0.025275,-0.607139,5.749313
0.020000,5.683954,2.887966,1.210400,0.717474,-0.034599,-0.466233,5.734052
0.020000,5.696121,2.880393,1.224731,0.716548,-0.046271,-0.583609,5.718855
0.020000,5.708153,2.872649,1.239040,0.715450,-0.054910,-0.431951,5.703735
0.020000,5.720045,2.864738,1.253322,0.714131,-0.065969,-0.552907,5.688708
0.020000,5.731793,2.856668,1.267575,0.712649,-0.074093,-0.406205,5.673784
0.020000,5.743393,2.848442,1.281795,0.710995,-0.082699,-0.430325,5.658978
0.020000,5.754840,2.840068,1.295978,0.709161,-0.091671,-0.448602,5.644299
0.020000,5.766132,2.831552,1.310122,0.707180,-0.099050,-0.368923,5.629759
0.020000,5.777267,2.822899,1.324223,0.705063,-0.105852,-0.340096,5.615368
0.020000,5.788241,2.814116,1.338280,0.702814,-0.112484,-0.331626,5.601135
0.020000,5.799053,2.805209,1.352288,0.700443,-0.118528,-0.302178,5.587069
0.020000,5.809702,2.796183,1.366248,0.697964,-0.123972,-0.272217,5.573176
0.020000,5.820187,2.787046,1.380155,0.695388,-0.128812,-0.241978,5.559464
0.020000,5.830506,2.777801,1.394010,0.692727,-0.133045,-0.211681,5.545939
0.020000,5.840660,2.768456,1.407810,0.689993,-0.136676,-0.181535,5.532607
0.020000,5.850649,2.759016,1.421553,0.687172,-0.141036,-0.217985,5.519471
0.020000,5.860473,2.749487,1.435240,0.684314,-0.142918,-0.094108,5.506536
0.020000,5.870132,2.739873,1.448868,0.681424,-0.144517,-0.079975,5.493805
0.020000,5.879628,2.730180,1.462437,0.678463,-0.148038,-0.176021,5.481280
0.020000,5.888962,2.720413,1.475947,0.675504,-0.147934,0.005201,5.468964
0.020000,5.898135,2.710576,1.489397,0.672505,-0.149949,-0.100779,5.456858
0.020000,5.907150,2.700675,1.502788,0.669519,-0.149305,0.032222,5.444962
0.020000,5.916006,2.690712,1.516118,0.666486,-0.151657,-0.117619,5.433278
0.020000,5.924708,2.680694,1.529387,0.663496,-0.149521,0.106787,5.421804
0.020000,5.933256,2.670622,1.542598,0.660506,-0.149475,0.002337,5.410541
0.020000,5.941653,2.660502,1.555748,0.657506,-0.149987,-0.025607,5.399487
0.020000,5.949901,2.650337,1.568838,0.654536,-0.148522,0.073223,5.388642
0.020000,5.956731,2.641748,1.579812,0.548679,-5.292829,-257.215324,5.380361
0.020000,5.964112,2.632326,1.591781,0.598425,2.487278,389.005343,5.373454
0.020000,5.971432,2.622848,1.603756,0.598780,0.017736,-123.477121,5.366522
0.020000,5.978690,2.613314,1.615738,0.599111,0.016586,-0.057474,5.359567
0.020000,5.985885,2.603725,1.627727,0.599425,0.015659,-0.046375,5.352589
0.020000,5.993016,2.594080,1.639721,0.599722,0.014889,-0.038459,5.345591
0.020000,6.000083,2.584382,1.651721,0.600006,0.014198,-0.034571,5.338573
0.020000,6.007084,2.574630,1.663727,0.600264,0.012909,-0.064430,5.331537
0.020000,6.014020,2.564824,1.675737,0.600507,0.012140,-0.038459,5.324483
0.020000,6.020888,2.554967,1.687752,0.600734,0.011326,-0.040691,5.317414
0.020000,6.027689,2.545057,1.699770,0.600934,0.009992,-0.066704,5.310331
0.020000,6.034422,2.535097,1.711793,0.601123,0.009449,-0.027161,5.303235
0.020000,6.041085,2.525086,1.723818,0.601284,0.008069,-0.068988,5.296127
0.020000,6.047679,2.515026,1.735847,0.601429,0.007252,-0.040891,5.289009
0.020000,6.054203,2.504917,1.747878,0.601552,0.006156,-0.054760,5.281883
0.020000,6.060655,2.494760,1.759911,0.601654,0.005100,-0.052818,5.274749
0.020000,6.067035,2.484555,1.771946,0.601736,0.004095,-0.050245,5.267609
0.020000,6.073343,2.474305,1.783982,0.601796,0.002987,-0.055391,5.260466
0.020000,6.079578,2.464009,1.796018,0.601834,0.001914,-0.053661,5.253319
0.020000,6.085739,2.453668,1.808055,0.601852,0.000908,-0.050325,5.246172
0.020000,6.091826,2.443284,1.820092,0.601845,-0.000359,-0.063332,5.239025
0.020000,6.097839,2.432857,1.832129,0.601822,-0.001144,-0.039232,5.231879
0.020000,6.103777,2.422388,1.844164,0.601771,-0.002580,-0.071802,5.224737
0.020000,6.109638,2.411878,1.856198,0.601702,-0.003406,-0.041309,5.217600
0.020000,6.115424,2.401329,1.868230,0.601610,-0.004631,-0.061252,5.210470
0.020000,6.121134,2.390740,1.880260,0.601494,-0.005818,-0.059335,5.203347
0.020000,6.126767,2.380113,1.892288,0.601361,-0.006616,-0.039902,5.196234
0.020000,6.132322,2.369450,1.904312,0.601202,-0.007979,-0.068145,5.189132
0.020000,6.137800,2.358750,1.916332,0.601021,-0.009056,-0.053850,5.182043
0.020000,6.143201,2.348016,1.928348,0.600822,-0.009905,-0.042467,5.174967
0.020000,6.148523,2.337247,1.940360,0.600599,-0.011192,-0.064374,5.167908
0.020000,6.153767,2.326446,1.952367,0.600353,-0.012255,-0.053108,5.160865
0.020000,6.158933,2.315613,1.964369,0.600090,-0.013198,-0.047176,5.153841
0.020000,6.164021,2.304749,1.976365,0.599804,-0.014274,-0.053808,5.146837
0.020000,6.169029,2.293855,1.988355,0.599496,-0.015378,-0.055190,5.139855
0.020000,6.173959,2.282933,2.000339,0.599169,-0.016390,-0.050589,5.132896
0.020000,6.178810,2.271983,2.012315,0.598823,-0.017300,-0.045497,5.125961
0.020000,6.183582,2.261006,2.024284,0.598456,-0.018354,-0.052713,5.119052
0.020000,6.188276,2.250004,2.036246,0.598068,-0.019362,-0.050414,5.112170
0.020000,6.192891,2.238978,2.048199,0.597662,-0.020316,-0.047701,5.105316
0.020000,6.197426,2.227928,2.060144,0.597237,-0.021231,-0.045747,5.098492
0.020000,6.201884,2.216855,2.072079,0.596795,-0.022118,-0.044315,5.091699
0.020000,6.206262,2.205761,2.084006,0.596333,-0.023087,-0.048469,5.084939
0.020000,6.210563,2.194647,2.095923,0.595854,-0.023968,-0.044033,5.078212
0.020000,6.214785,2.183514,2.107830,0.595357,-0.024828,-0.043026,5.071521
0.020000,6.218929,2.172362,2.119727,0.594844,-0.025665,-0.041819,5.064865
0.020000,6.222995,2.161193,2.131614,0.594315,-0.026442,-0.038894,5.058246
0.020000,6.226984,2.150007,2.143489,0.593769,-0.027292,-0.042452,5.051666
0.020000,6.230896,2.138807,2.155353,0.593208,-0.028064,-0.038641,5.045125
0.020000,6.234731,2.127592,2.167206,0.592632,-0.028814,-0.037489,5.038624
0.020000,6.238490,2.116363,2.179047,0.592041,-0.029540,-0.036316,5.032165
0.020000,6.242172,2.105122,2.190875,0.591436,-0.030242,-0.035055,5.025748
0.020000,6.245779,2.093870,2.202692,0.590818,-0.030902,-0.033013,5.019375
0.020000,6.249310,2.082607,2.214495,0.590187,-0.031582,-0.034015,5.013046
0.020000,6.252766,2.071334,2.226286,0.589542,-0.032211,-0.031457,5.006762
0.020000,6.256148,2.060052,2.238064,0.588886,-0.032816,-0.030225,5.000525
0.020000,6.259456,2.048762,2.249828,0.588218,-0.033396,-0.028990,4.994334
0.020000,6.262691,2.037466,2.261579,0.587539,-0.033951,-0.027753,4.988191
0.020000,6.265853,2.026162,2.273316,0.586849,-0.034480,-0.026451,4.982096
0.020000,6.268942,2.014854,2.285039,0.586150,-0.034988,-0.025439,4.976050
0.020000,6.271960,2.003541,2.296748,0.585440,-0.035473,-0.024217,4.970055
0.020000,6.274906,1.992223,2.308442,0.584722,-0.035929,-0.022825,4.964109
0.020000,6.277782,1.980903,2.320122,0.583994,-0.036362,-0.021615,4.958215
0.020000,6.280587,1.969580,2.331787,0.583259,-0.036770,-0.020417,4.952372
0.020000,6.283324,1.958256,2.343438,0.582516,-0.037155,-0.019232,4.946581
0.020000,6.285991,1.946930,2.355073,0.581765,-0.037524,-0.018480,4.940843
0.020000,6.288591,1.935605,2.366693,0.581008,-0.037863,-0.016935,4.935158
0.020000,6.291123,1.924279,2.378298,0.580245,-0.038174,-0.015546,4.929527
0.020000,6.293582,1.912982,2.389860,0.578082,-0.108126,-3.497614,4.923963
0.020000,6.295960,1.901760,2.401332,0.573607,-0.223778,-5.782594,4.918489
0.020000,6.298256,1.890629,2.412696,0.568220,-0.269323,-2.277254,4.913111
0.020000,6.300471,1.879593,2.423953,0.562847,-0.268640,0.034149,4.907830
0.020000,6.302608,1.868649,2.435103,0.557490,-0.267870,0.038517,4.902645
0.020000,6.304669,1.857800,2.446146,0.552147,-0.267172,0.034889,4.897553
0.020000,6.306655,1.847046,2.457082,0.546819,-0.266363,0.040450,4.892555
0.020000,6.308570,1.836386,2.467912,0.541506,-0.265642,0.036059,4.887649
0.020000,6.310414,1.825822,2.478637,0.536211,-0.264793,0.042413,4.882833
0.020000,6.312191,1.815353,2.489255,0.530930,-0.264010,0.039155,4.878108
0.020000,6.313901,1.804980,2.499769,0.525666,-0.263234,0.038813,4.873471
0.020000,6.315547,1.794702,2.510177,0.520418,-0.262373,0.043064,4.868922
0.020000,6.317130,1.784521,2.520481,0.515187,-0.261549,0.041183,4.864460
0.020000,6.318653,1.774436,2.530680,0.509973,-0.260717,0.041597,4.860082
0.020000,6.320117,1.764447,2.540776,0.504775,-0.259878,0.041973,4.855789
0.020000,6.321525,1.754555,2.550767,0.499595,-0.259032,0.042311,4.851578
0.020000,6.322876,1.744759,2.560656,0.494431,-0.258195,0.041810,4.847449
0.020000,6.324174,1.735060,2.570442,0.489283,-0.257386,0.040473,4.843401
0.020000,6.325420,1.725457,2.580125,0.484153,-0.256482,0.045174,4.839432
0.020000,6.326615,1.715951,2.589706,0.479041,-0.255643,0.041972,4.835541
0.020000,6.327762,1.706542,2.599185,0.473943,-0.254868,0.038734,4.831727
0.020000,6.328861,1.697229,2.608562,0.468865,-0.253934,0.046692,4.827988
0.020000,6.329914,1.688013,2.617838,0.463801,-0.253191,0.037183,4.824325
0.020000,6.330922,1.678894,2.627013,0.458755,-0.252304,0.044328,4.820735
0.020000,6.331888,1.669871,2.636087,0.453725,-0.251466,0.041889,4.817217
0.020000,6.332811,1.660944,2.645062,0.448712,-0.250689,0.038876,4.813770
0.020000,6.333695,1.652114,2.653936,0.443714,-0.249877,0.040603,4.810393
0.020000,6.334539,1.643380,2.662711,0.438733,-0.249040,0.041827,4.807085
0.020000,6.335345,1.634742,2.671386,0.433768,-0.248244,0.039833,4.803845
0.020000,6.336115,1.626200,2.679962,0.428819,-0.247450,0.039669,4.800671
0.020000,6.336849,1.617755,2.688440,0.423886,-0.246660,0.039495,4.797563
0.020000,6.337549,1.609405,2.696819,0.418968,-0.245910,0.037535,4.794519
0.020000,6.338216,1.601150,2.705101,0.414065,-0.245146,0.038191,4.791538
0.020000,6.338851,1.592991,2.713284,0.409178,-0.244337,0.040431,4.788620
0.020000,6.339456,1.584928,2.721370,0.404306,-0.243590,0.037373,4.785763
0.020000,6.340030,1.576959,2.729359,0.399448,-0.242927,0.033135,4.782966
0.020000,6.340576,1.569086,2.737252,0.394607,-0.242070,0.042833,4.780229
0.020000,6.341094,1.561308,2.745047,0.389777,-0.241484,0.029332,4.777549
0.020000,6.341585,1.553624,2.752746,0.384964,-0.240662,0.041083,4.774927
0.020000,6.342050,1.546035,2.760350,0.380164,-0.239970,0.034603,4.772361
0.020000,6.342491,1.538541,2.767857,0.375377,-0.239367,0.030131,4.769849
0.020000,6.342908,1.531140,2.775269,0.370605,-0.238601,0.038326,4.767392
0.020000,6.343301,1.523834,2.782586,0.365846,-0.237938,0.033132,4.764989
0.020000,6.343672,1.516622,2.789808,0.361100,-0.237281,0.032841,4.762638
0.020000,6.344022,1.509503,2.796936,0.356368,-0.236630,0.032550,4.760338
0.020000,6.344351,1.502478,2.803969,0.351648,-0.235985,0.032259,4.758088
0.020000,6.344661,1.495546,2.810907,0.346941,-0.235346,0.031968,4.755888
0.020000,6.344951,1.488707,2.817752,0.342247,-0.234712,0.031676,4.753737
0.020000,6.345223,1.481961,2.824504,0.337563,-0.234183,0.026459,4.751634
0.020000,6.345477,1.475308,2.831161,0.332893,-0.233491,0.034622,4.749578
0.020000,6.345715,1.468748,2.837726,0.328236,-0.232883,0.030372,4.747568
0.020000,6.345936,1.462280,2.844198,0.323587,-0.232418,0.023248,4.745604
0.020000,6.346142,1.455904,2.850577,0.318953,-0.231698,0.036017,4.743684
0.020000,6.346332,1.449620,2.856863,0.314328,-0.231278,0.021016,4.741808
0.020000,6.346509,1.443428,2.863058,0.309715,-0.230627,0.032544,4.739975
0.020000,6.346672,1.437328,2.869160,0.305114,-0.230088,0.026920,4.738184
0.020000,6.346822,1.431320,2.875171,0.300521,-0.229630,0.022899,4.736435
0.020000,6.346959,1.425403,2.881089,0.295940,-0.229064,0.028327,4.734726
0.020000,6.347084,1.419577,2.886917,0.291369,-0.228542,0.026074,4.733058
0.020000,6.347198,1.413842,2.892653,0.286808,-0.228046,0.024841,4.731429
0.020000,6.347301,1.408197,2.898298,0.282257,-0.227554,0.024572,4.729838
0.020000,6.347394,1.402644,2.903852,0.277716,-0.227068,0.024304,4.728286
0.020000,6.347476,1.397181,2.909316,0.273184,-0.226587,0.024037,4.726771
0.020000,6.347550,1.391808,2.914689,0.268661,-0.226164,0.021182,4.725293
0.020000,6.347614,1.386525,2.919972,0.264147,-0.225693,0.023516,4.723850
0.020000,6.347670,1.381333,2.925165,0.259643,-0.225199,0.024743,4.722443
0.020000,6.347718,1.376230,2.930268,0.255146,-0.224813,0.019283,4.721071
0.020000,6.347758,1.371217,2.935281,0.250659,-0.224378,0.021731,4.719733
0.020000,6.347791,1.366294,2.940205,0.246180,-0.223937,0.022072,4.718429
0.020000,6.347817,1.361460,2.945039,0.241709,-0.223542,0.019761,4.717158
0.020000,6.347837,1.356715,2.949784,0.237246,-0.223167,0.018724,4.715919
0.020000,6.347850,1.352059,2.954440,0.232792,-0.222716,0.022542,4.714712
0.020000,6.347858,1.347492,2.959006,0.228345,-0.222350,0.018287,4.713537
0.020000,6.347861,1.343014,2.963485,0.223904,-0.222036,0.015709,4.712392
0.020000,6.347858,1.338625,2.967874,0.219472,-0.221615,0.021047,4.711278
0.020000,6.347851,1.334324,2.972175,0.215046,-0.221258,0.017849,4.710194
0.020000,6.347840,1.330111,2.976387,0.210628,-0.220910,0.017399,4.709139
0.020000,6.347824,1.325987,2.980512,0.206217,-0.220567,0.017181,4.708113
0.020000,6.347805,1.321951,2.984548,0.201812,-0.220240,0.016331,4.707115
